Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2023-09-28 16:39:20.452,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:20.447,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:20.412,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.401,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:20.373,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.363,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.305,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:20.230,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.186,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.179,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.174,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:20.137,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:19.641,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:19.182,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:18.829,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:18.780,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:17.782,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:15.820,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:39:15.800,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:15.782,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:15.761,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:15.757,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:39:15.753,2023-09-28 16:38:55.305,7.861,-23.54334,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:55.006,2023-09-28 16:38:52.309,6.432,-23.54334,-46.58916,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:38:54.960,2023-09-28 16:38:52.309,6.432,-23.54334,-46.58916,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,lifecycle
2023-09-28 16:38:52.412,2023-09-28 16:38:52.309,6.432,-23.54334,-46.58916,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:38:52.403,2023-09-28 16:38:52.309,6.432,-23.54334,-46.58916,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:17.771,2023-09-28 16:38:14.307,14.855,-23.54336,-46.58915,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:38:07.846,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:38:07.817,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:07.814,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:07.810,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:07.806,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:38:07.802,2023-09-28 16:38:04.305,14.6,-23.54335,-46.58917,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:44.650,2023-09-28 16:37:44.307,6.167,-23.54333,-46.5892,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,tap
2023-09-28 16:37:35.818,2023-09-28 16:37:32.301,13.041,-23.54333,-46.58919,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:35.786,2023-09-28 16:37:32.301,13.041,-23.54333,-46.58919,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:35.785,2023-09-28 16:37:32.301,13.041,-23.54333,-46.58919,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:19.323,2023-09-28 16:37:15.807,7.693,-23.54344,-46.5891,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:19.290,2023-09-28 16:37:15.807,7.693,-23.54344,-46.5891,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:17.764,2023-09-28 16:37:15.807,7.693,-23.54344,-46.5891,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:07.045,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:07.025,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:07.008,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:07.003,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:07.000,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:05.738,2023-09-28 16:37:04.741,7.752,-23.54348,-46.58907,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:05.726,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,lifecycle
2023-09-28 16:37:05.425,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:03.588,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:37:03.570,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:03.564,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:03.551,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:37:03.546,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:48.636,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:48.613,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:48.612,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:48.607,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:48.596,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:48.590,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:33.758,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:33.732,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:33.702,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:33.683,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:33.680,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:33.669,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:17.760,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:17.741,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:17.701,2023-09-28 16:36:17.315,10.26,-23.54329,-46.58914,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,lifecycle
2023-09-28 16:36:03.686,2023-09-28 16:36:03.175,8.739,-23.54335,-46.5891,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:03.653,2023-09-28 16:36:03.175,8.739,-23.54335,-46.5891,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:02.224,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:02.214,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:02.185,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:02.167,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:02.163,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:02.155,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:36:01.771,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:01.681,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:01.678,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:01.676,2023-09-28 16:35:59.594,62.988,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:00.866,2023-09-28 16:35:57.635,8.429,-23.54335,-46.58909,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:36:00.816,2023-09-28 16:35:44.310,5.212,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,lifecycle
2023-09-28 16:35:59.738,2023-09-28 16:35:44.310,5.212,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:35:45.724,2023-09-28 16:35:44.310,5.212,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,lifecycle
2023-09-28 16:35:45.679,2023-09-28 16:35:44.310,5.212,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:35:24.604,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,impression
2023-09-28 16:35:24.582,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:24.571,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:24.570,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:24.566,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:24.561,2023-09-28 16:35:24.307,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:20.101,2023-09-28 16:35:16.311,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:20.100,2023-09-28 16:35:16.311,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
2023-09-28 16:35:20.067,2023-09-28 16:35:16.311,3.444,-23.5433,-46.58911,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:31:29.808,custom
